pixel_id,lc
154108,shrubland
154109,shrubland
154110,shrubland
154111,shrubland
154112,shrubland
154113,shrubland
154114,shrubland
154115,shrubland
154116,shrubland
154117,shrubland
154118,shrubland
154119,shrubland
154120,shrubland
154121,shrubland
154122,shrubland
154123,shrubland
154124,shrubland
154125,shrubland
154126,shrubland
154127,shrubland
154128,shrubland
154129,shrubland
154130,shrubland
154131,shrubland
154132,shrubland
154133,shrubland
154134,shrubland
154136,shrubland
154137,shrubland
154138,shrubland
154139,shrubland
154143,shrubland
154144,shrubland
154146,shrubland
154147,shrubland
154149,shrubland
154150,shrubland
154151,shrubland
154153,shrubland
154155,shrubland
154156,shrubland
154262,shrubland
154264,shrubland
154265,shrubland
154266,shrubland
154267,shrubland
154270,shrubland
154272,shrubland
154273,shrubland
154274,shrubland
154293,shrubland
154294,shrubland
154295,shrubland
154296,shrubland
154297,shrubland
154299,shrubland
154300,shrubland
154301,shrubland
154303,shrubland
154306,shrubland
154307,shrubland
154308,shrubland
154310,shrubland
154311,shrubland
154312,shrubland
154313,shrubland
154314,shrubland
154315,shrubland
154316,shrubland
154317,shrubland
154318,shrubland
154319,shrubland
154320,shrubland
154321,shrubland
154322,shrubland
154323,shrubland
154324,shrubland
154326,shrubland
154328,shrubland
154329,shrubland
154331,shrubland
154332,shrubland
154333,shrubland
154334,shrubland
154335,shrubland
154337,shrubland
154338,shrubland
154339,shrubland
154342,shrubland
154344,shrubland
154345,shrubland
154346,shrubland
154347,shrubland
154348,shrubland
154349,shrubland
154350,shrubland
154351,shrubland
154352,shrubland
154353,shrubland
154354,shrubland
154355,shrubland
154356,shrubland
154357,shrubland
154358,shrubland
154359,shrubland
154360,shrubland
154361,shrubland
154362,shrubland
154363,shrubland
154364,shrubland
154365,shrubland
154366,shrubland
154367,shrubland
154368,shrubland
154369,shrubland
154370,shrubland
154371,shrubland
154372,shrubland
154373,shrubland
154374,shrubland
154375,shrubland
154376,shrubland
154377,shrubland
154378,shrubland
154379,shrubland
154380,shrubland
154381,shrubland
154382,shrubland
154383,shrubland
154384,shrubland
154385,shrubland
154386,shrubland
154387,shrubland
154388,shrubland
154389,shrubland
154390,shrubland
154391,shrubland
154392,shrubland
154393,shrubland
154394,shrubland
154395,shrubland
154396,shrubland
154397,shrubland
154398,shrubland
154399,shrubland
154402,shrubland
154403,shrubland
154404,shrubland
154405,shrubland
154406,shrubland
154409,shrubland
154411,shrubland
154413,shrubland
154416,shrubland
154421,shrubland
154451,shrubland
154452,shrubland
154456,shrubland
154464,shrubland
154465,shrubland
154478,shrubland
154575,shrubland
154577,shrubland
154583,shrubland
154584,shrubland
154585,shrubland
154586,shrubland
154588,shrubland
154589,shrubland
154590,shrubland
154592,shrubland
154594,shrubland
154600,shrubland
154602,shrubland
154604,shrubland
154606,shrubland
154607,shrubland
154611,shrubland
154613,shrubland
154614,shrubland
154615,shrubland
154616,shrubland
154618,shrubland
154647,shrubland
154648,shrubland
154649,shrubland
154650,shrubland
154651,shrubland
154652,shrubland
154653,shrubland
154654,shrubland
154655,shrubland
154656,shrubland
154657,shrubland
154674,shrubland
154675,shrubland
154676,shrubland
154677,shrubland
154678,shrubland
154679,shrubland
154680,shrubland
154681,shrubland
154682,shrubland
154683,shrubland
154684,shrubland
154685,shrubland
154686,shrubland
154687,shrubland
154688,shrubland
154689,shrubland
154690,shrubland
154691,shrubland
154692,shrubland
154694,shrubland
154695,shrubland
154697,shrubland
154698,shrubland
154699,shrubland
154700,shrubland
154701,shrubland
154702,shrubland
154703,shrubland
154704,shrubland
154705,shrubland
154706,shrubland
154707,shrubland
154708,shrubland
154710,shrubland
154711,shrubland
154712,shrubland
154713,shrubland
154714,shrubland
154715,shrubland
154716,shrubland
154717,shrubland
154718,shrubland
154719,shrubland
154720,shrubland
154721,shrubland
154722,shrubland
154726,shrubland
154727,shrubland
154728,shrubland
154729,shrubland
154730,shrubland
154731,shrubland
154732,shrubland
154733,shrubland
154734,shrubland
154735,shrubland
154736,shrubland
154829,shrubland
154846,shrubland
154847,shrubland
154848,shrubland
154849,shrubland
154850,shrubland
154851,shrubland
154854,shrubland
154855,shrubland
154856,shrubland
154857,shrubland
154880,shrubland
154882,shrubland
154883,shrubland
154884,shrubland
154885,shrubland
154886,shrubland
154887,shrubland
154889,shrubland
154890,shrubland
154891,shrubland
154892,shrubland
154893,shrubland
154894,shrubland
154895,shrubland
154896,shrubland
154897,shrubland
154898,shrubland
154899,shrubland
154900,shrubland
154901,shrubland
154902,shrubland
154903,shrubland
154904,shrubland
154905,shrubland
154906,shrubland
154907,shrubland
154908,shrubland
154909,shrubland
154910,shrubland
154911,shrubland
154912,shrubland
154913,shrubland
154915,shrubland
154916,shrubland
154920,shrubland
154921,shrubland
154922,shrubland
154924,shrubland
154926,shrubland
154928,shrubland
154929,shrubland
154930,shrubland
154931,shrubland
154932,shrubland
154933,shrubland
154934,shrubland
154935,shrubland
154936,shrubland
154938,shrubland
154939,shrubland
154940,shrubland
154941,shrubland
154942,shrubland
154943,shrubland
154944,shrubland
154945,shrubland
154946,shrubland
154947,shrubland
154948,shrubland
154949,shrubland
154950,shrubland
154951,shrubland
154952,shrubland
154953,shrubland
154954,shrubland
154955,shrubland
154956,shrubland
154957,shrubland
154958,shrubland
154959,shrubland
154960,shrubland
154961,shrubland
154962,shrubland
154963,shrubland
154964,shrubland
154965,shrubland
154966,shrubland
154967,shrubland
154968,shrubland
154969,shrubland
154970,shrubland
154971,shrubland
154972,shrubland
154973,shrubland
154974,shrubland
154975,shrubland
154976,shrubland
154977,shrubland
154978,shrubland
154979,shrubland
154980,shrubland
154981,shrubland
154982,shrubland
154983,shrubland
154984,shrubland
154985,shrubland
154986,shrubland
154987,shrubland
154989,shrubland
154991,shrubland
154992,shrubland
154995,shrubland
154996,shrubland
154999,shrubland
155033,shrubland
155035,shrubland
155036,shrubland
155037,shrubland
155039,shrubland
155040,shrubland
155042,shrubland
155047,shrubland
155052,shrubland
155054,shrubland
155055,shrubland
155058,shrubland
155060,shrubland
155170,shrubland
155175,shrubland
155177,shrubland
155178,shrubland
155182,shrubland
155183,shrubland
155186,shrubland
155195,shrubland
155197,shrubland
155198,shrubland
155199,shrubland
155209,shrubland
155229,shrubland
155231,shrubland
155232,shrubland
155233,shrubland
155234,shrubland
155235,shrubland
155236,shrubland
155237,shrubland
155238,shrubland
155239,shrubland
155257,shrubland
155258,shrubland
155259,shrubland
155260,shrubland
155261,shrubland
155262,shrubland
155263,shrubland
155264,shrubland
155265,shrubland
155266,shrubland
155267,shrubland
155268,shrubland
155269,shrubland
155270,shrubland
155271,shrubland
155272,shrubland
155273,shrubland
155274,shrubland
155275,shrubland
155276,shrubland
155277,shrubland
155278,shrubland
155279,shrubland
155280,shrubland
155281,shrubland
155282,shrubland
155283,shrubland
155284,shrubland
155285,shrubland
155286,shrubland
155287,shrubland
155288,shrubland
155289,shrubland
155290,shrubland
155292,shrubland
155293,shrubland
155294,shrubland
155295,shrubland
155296,shrubland
155298,shrubland
155299,shrubland
155304,shrubland
155305,shrubland
155306,shrubland
155310,shrubland
155311,shrubland
155312,shrubland
155313,shrubland
155314,shrubland
155315,shrubland
155316,shrubland
155317,shrubland
155319,shrubland
155320,shrubland
155321,shrubland
155322,shrubland
155432,shrubland
155434,shrubland
155435,shrubland
155436,shrubland
155439,shrubland
155441,shrubland
155451,shrubland
155453,shrubland
155459,shrubland
155461,shrubland
155462,shrubland
155464,shrubland
155465,shrubland
155466,shrubland
155467,shrubland
155468,shrubland
155469,shrubland
155470,shrubland
155471,shrubland
155472,shrubland
155473,shrubland
155474,shrubland
155475,shrubland
155476,shrubland
155477,shrubland
155478,shrubland
155479,shrubland
155480,shrubland
155481,shrubland
155482,shrubland
155483,shrubland
155484,shrubland
155485,shrubland
155486,shrubland
155487,shrubland
155488,shrubland
155489,shrubland
155490,shrubland
155491,shrubland
155492,shrubland
155493,shrubland
155494,shrubland
155495,shrubland
155496,shrubland
155497,shrubland
155499,shrubland
155500,shrubland
155502,shrubland
155503,shrubland
155504,shrubland
155506,shrubland
155507,shrubland
155509,shrubland
155510,shrubland
155511,shrubland
155512,shrubland
155513,shrubland
155515,shrubland
155516,shrubland
155517,shrubland
155518,shrubland
155519,shrubland
155520,shrubland
155521,shrubland
155522,shrubland
155523,shrubland
155524,shrubland
155525,shrubland
155526,shrubland
155527,shrubland
155528,shrubland
155529,shrubland
155530,shrubland
155531,shrubland
155532,shrubland
155533,shrubland
155534,shrubland
155535,shrubland
155536,shrubland
155537,shrubland
155538,shrubland
155539,shrubland
155540,shrubland
155541,shrubland
155542,shrubland
155543,shrubland
155544,shrubland
155545,shrubland
155546,shrubland
155547,shrubland
155548,shrubland
155549,shrubland
155550,shrubland
155551,shrubland
155552,shrubland
155553,shrubland
155554,shrubland
155555,shrubland
155556,shrubland
155557,shrubland
155558,shrubland
155559,shrubland
155560,shrubland
155561,shrubland
155562,shrubland
155563,shrubland
155564,shrubland
155565,shrubland
155566,shrubland
155567,shrubland
155568,shrubland
155569,shrubland
155570,shrubland
155571,shrubland
155572,shrubland
155573,shrubland
155574,shrubland
155575,shrubland
155576,shrubland
155577,shrubland
155578,shrubland
155583,shrubland
155586,shrubland
155621,shrubland
155623,shrubland
155624,shrubland
155625,shrubland
155632,shrubland
155634,shrubland
155638,shrubland
155639,shrubland
155640,shrubland
155641,shrubland
155642,shrubland
155643,shrubland
155703,shrubland
155751,shrubland
155755,shrubland
155763,shrubland
155764,shrubland
155766,shrubland
155768,shrubland
155769,shrubland
155770,shrubland
155774,shrubland
155777,shrubland
155779,shrubland
155781,shrubland
155782,shrubland
155783,shrubland
155785,shrubland
155786,shrubland
155787,shrubland
155790,shrubland
155791,shrubland
155794,shrubland
155796,shrubland
155813,shrubland
155814,shrubland
155815,shrubland
155816,shrubland
155817,shrubland
155818,shrubland
155819,shrubland
155821,shrubland
155822,shrubland
155823,shrubland
155824,shrubland
155834,shrubland
155840,shrubland
155841,shrubland
155842,shrubland
155843,shrubland
155844,shrubland
155845,shrubland
155846,shrubland
155847,shrubland
155848,shrubland
155849,shrubland
155850,shrubland
155851,shrubland
155852,shrubland
155853,shrubland
155854,shrubland
155855,shrubland
155856,shrubland
155857,shrubland
155858,shrubland
155859,shrubland
155860,shrubland
155861,shrubland
155862,shrubland
155863,shrubland
155864,shrubland
155865,shrubland
155866,shrubland
155868,shrubland
155869,shrubland
155870,shrubland
155871,shrubland
155872,shrubland
155873,shrubland
155874,shrubland
155875,shrubland
155876,shrubland
155878,shrubland
155879,shrubland
155881,shrubland
155882,shrubland
155886,shrubland
155887,shrubland
155888,shrubland
155889,shrubland
155890,shrubland
155894,shrubland
155895,shrubland
155896,shrubland
155900,shrubland
155901,shrubland
155902,shrubland
155904,shrubland
155905,shrubland
155907,shrubland
156011,shrubland
156013,shrubland
156016,shrubland
156017,shrubland
156018,shrubland
156019,shrubland
156021,shrubland
156022,shrubland
156030,shrubland
156033,shrubland
156038,shrubland
156043,shrubland
156044,shrubland
156046,shrubland
156048,shrubland
156049,shrubland
156050,shrubland
156051,shrubland
156052,shrubland
156053,shrubland
156054,shrubland
156055,shrubland
156056,shrubland
156057,shrubland
156058,shrubland
156059,shrubland
156060,shrubland
156061,shrubland
156062,shrubland
156063,shrubland
156064,shrubland
156065,shrubland
156066,shrubland
156067,shrubland
156068,shrubland
156069,shrubland
156070,shrubland
156071,shrubland
156072,shrubland
156073,shrubland
156074,shrubland
156075,shrubland
156076,shrubland
156077,shrubland
156078,shrubland
156079,shrubland
156082,shrubland
156083,shrubland
156085,shrubland
156086,shrubland
156087,shrubland
156089,shrubland
156090,shrubland
156091,shrubland
156092,shrubland
156093,shrubland
156094,shrubland
156095,shrubland
156096,shrubland
156097,shrubland
156098,shrubland
156099,shrubland
156100,shrubland
156101,shrubland
156102,shrubland
156103,shrubland
156104,shrubland
156105,shrubland
156106,shrubland
156107,shrubland
156108,shrubland
156109,shrubland
156110,shrubland
156111,shrubland
156112,shrubland
156113,shrubland
156114,shrubland
156115,shrubland
156116,shrubland
156117,shrubland
156118,shrubland
156119,shrubland
156120,shrubland
156121,shrubland
156122,shrubland
156123,shrubland
156124,shrubland
156125,shrubland
156126,shrubland
156128,shrubland
156129,shrubland
156130,shrubland
156131,shrubland
156132,shrubland
156133,shrubland
156134,shrubland
156136,shrubland
156137,shrubland
156138,shrubland
156139,shrubland
156140,shrubland
156141,shrubland
156142,shrubland
156143,shrubland
156144,shrubland
156145,shrubland
156146,shrubland
156147,shrubland
156148,shrubland
156149,shrubland
156150,shrubland
156151,shrubland
156152,shrubland
156153,shrubland
156154,shrubland
156155,shrubland
156157,shrubland
156158,shrubland
156159,shrubland
156160,shrubland
156162,shrubland
156205,shrubland
156206,shrubland
156214,shrubland
156215,shrubland
156219,shrubland
156220,shrubland
156223,shrubland
156224,shrubland
156225,shrubland
156295,shrubland
156308,shrubland
156317,shrubland
156327,shrubland
156335,shrubland
156336,shrubland
156351,shrubland
156353,shrubland
156354,shrubland
156355,shrubland
156362,shrubland
156363,shrubland
156365,shrubland
156368,shrubland
156369,shrubland
156373,shrubland
156374,shrubland
156378,shrubland
156379,shrubland
156380,shrubland
156387,shrubland
156398,shrubland
156399,shrubland
156400,shrubland
156401,shrubland
156402,shrubland
156403,shrubland
156404,shrubland
156405,shrubland
156406,shrubland
156407,shrubland
156421,shrubland
156425,shrubland
156426,shrubland
156427,shrubland
156428,shrubland
156429,shrubland
156430,shrubland
156431,shrubland
156432,shrubland
156433,shrubland
156434,shrubland
156435,shrubland
156436,shrubland
156437,shrubland
156438,shrubland
156439,shrubland
156440,shrubland
156441,shrubland
156442,shrubland
156443,shrubland
156444,shrubland
156445,shrubland
156446,shrubland
156447,shrubland
156448,shrubland
156450,shrubland
156451,shrubland
156452,shrubland
156453,shrubland
156454,shrubland
156455,shrubland
156456,shrubland
156458,shrubland
156459,shrubland
156460,shrubland
156461,shrubland
156462,shrubland
156464,shrubland
156466,shrubland
156467,shrubland
156468,shrubland
156469,shrubland
156470,shrubland
156471,shrubland
156472,shrubland
156473,shrubland
156477,shrubland
156478,shrubland
156481,shrubland
156482,shrubland
156483,shrubland
156484,shrubland
156485,shrubland
156486,shrubland
156487,shrubland
156488,shrubland
156489,shrubland
156490,shrubland
156594,shrubland
